,tweets,sentiment
3140,"['yeah', 'whatever', 'whahibbi', 'sect', 'know', 'synonymous']",0
3141,"['pour', 'boiling', 'water', 'foot', 'cup', 'tea', 'less', 'enjoyable', 'worse', 'football', 'career', 'foil']",0
3142,"['fat', 'buoyant', 'day', 'water', 'stuff']",0
3143,"['force', 'neighbour', 'pay', 'people', 'nerve']",0
3144,"['bubble', 'officially', 'burst', 'boy', 'beat', 'trophy', 'glory']",0
3145,"['undifferentiated', 'otherwise', 'patent', 'close', 'patron', 'brainless', 'idea', 'incense', 'offensive', 'linesman', 'whyanewg']",0
3146,"['beat', 'always', 'think', 'gryffindor', 'whole', 'new', 'world', 'fearful', 'face']",0
3147,"['sibling', 'look', 'gangster', 'look', 'cheery', 'joy', 'cold', 'smiling', 'face', 'sweat', 'mouth', 'tears', 'with', 'of', '&', 'open']",1
3148,"['dream', 'show', 'cisco', 'pdf', 'melancholy', 'aid']",1
3149,"['offend', 'stuff', 'get', 'site', 'folk', 'moan', 'polis', 'snp', 'happy', 'switch', 'offend']",0
3150,"['trump', 'support', 'reach', 'another', 'level', 'irritation', 'within']",0
3151,"['great', 'meet', 'tonight', 'lively', 'enthusiastic', 'bunch', 'look', 'forward', 'work']",1
3152,"['people', 'talk', 'word', 'sting', 'handle', 'differs', 'like', 'change', 'culture']",1
3153,"['year', 'today', 'mark', 'anniversary', 'horrid', 'westgate', 'attack', 'nairobi', 'heart', 'lose', 'family', 'friend', 'candle']",0
3154,"['love', 'new', 'movie']",0
3155,"['skip', 'meal', 'national', 'way', 'show']",0
3156,"['watch', 'amaze', 'live', 'broadcast']",0
3157,"['three', 'agin', 'pout']",0
3158,"['blood', 'boiling']",0
3159,"['dip', 'boiling', 'water']",0
3160,"['use', 'chirp', 'drink', 'hoe']",1
3161,"['last', 'week', 'gon', 'sad', 'leave', 'also', 'first', 'plan', 'break', 'since', 'animation']",0
3162,"['fog', 'max', 'pessimism', 'bottom', 'yet', 'solid', 'ratio', 'restaurant', 'let', 'catch', 'level', 'level', 'come']",0
3163,"['least', 'walk', 'past', 'break', 'laughter']",0
3164,"['thank', 'fantastic', 'evening', 'brilliant', 'show', 'truly', 'talent', 'night', 'quickly']",0
3165,"['sorry', 'main', 'twitter', 'depress']",0
3166,"['anger', 'resentment', 'hatred', 'destroyer', 'fortune', 'today']",0
3167,"['katie', 'love', 'describe', 'normal', 'really', 'anything']",1
3168,"['anything', 'well', 'trump', 'ramble', 'awful', 'truly', 'truly', 'awful']",0
3169,"['discourage', 'slow', 'sale', 'market', 'test', 'business', 'model', 'pinpoint']",1
3170,"['anyone', 'else', 'literally', 'pulled', 'office', 'cause', 'someone', 'complain', 'spit', 'sink', 'yesterday']",0
3171,"['speech', 'bold', 'coz', 'write', 'expression', 'tone', 'dull', 'dim']",0
3172,"['time', 'carry', 'ginger', 'candy', 'peppermint', 'oil', 'sea', 'band', 'time']",1
3173,['likewise'],0
3174,"['shanghai', 'chief', 'distract', 'levity', 'papa', 'proper', 'dingle', 'carry', 'away', 'uudqujcia']",0
3175,"['always', 'pick', 'piece']",0
3176,"['accept', 'challenge', 'may', 'feel', 'exhilaration', 'victory']",1
3177,['sweet'],0
3178,"['start', 'good', 'day', 'without', 'cup', 'tea']",1
3179,"['own', 'loser', 'twitter']",0
3180,"['make', 'world', 'joyful', 'place']",1
3181,"['take', 'public', 'opinion', 'revenge', 'pakistan', 'govt', 'unable', 'decide']",0
3182,"['terence', 'get', 'lot', 'anger', 'issue', 'family', 'school']",0
3183,"['fuck', 'live', 'admire', 'everybody', 'ever', 'something', 'even', 'try']",0
3184,"['saga', 'device', 'teles', 'fail', 'time', 'bake']",0
3185,"['local', 'news', 'immediately', 'turn', 'smooth', 'transition', 'chaos', 'rag', 'fire']",0
3186,"['wasp', 'sting', 'itchy']",0
3187,"['get', 'use', 'dark', 'skin', 'emosi']",0
3188,"['pretty', 'sure', 'golden', 'ticket', 'get', 'tour', 'make', 'mistake', 'something', 'horrific', 'happen', 'good', 'day', 'sir']",0
3189,"['get', 'hand', 'freak', 'death', 'god']",0
3190,"['nature', 'look', 'lot', 'green', 'gloomy', 'day']",1
3191,"['like', 'call', 'cardiac', 'arrest', 'turn', 'cut', 'finger']",0
3192,"['holy', 'shit', 'hell', 'happen', 'lip', 'fix', 'shit']",0
3193,"['wish', 'live', 'bitter', 'guilty', 'conscience', 'make', 'think', 'apply', 'well', 'sorry', 'tipping', 'tone', 'smiling', 'face', 'light', 'hand', 'skin', 'with', 'person', 'eyes']",1
3194,"['find', 'initiative', 'even', 'thing', 'anguished', 'face']",0
3195,"['dread', 'drive', 'every', 'wednesday', 'weary', 'face']",0
3196,"['fact', 'your', 'nervous', 'make', 'want', 'crawl', 'hole']",0
3197,"['complain', 'head', 'call', 'despair', 'god', 'mercy', 'sin', 'back', 'ask', 'forgiveness']",1
3198,"['person', 'renown', 'cheerful', 'expectation', 'solution', 'pleasure', 'principle', 'back', 'hsnhzmjsc']",1
3199,"['man', 'pessimist', 'know', 'much', 'optimist', 'know', 'little', 'mark', 'twain']",1
3200,"['equivalent', 'woman', 'guestroom', 'everyone', 'compliment', 'become', 'friend', 'love']",1
3201,"['circle', 'dead', 'hate', 'new', 'susie', 'machine']",0
3202,"['producer', 'ever', 'outside', 'country', 'universal', 'problem']",0
3203,"['could', 'work']",0
3204,"['grave', 'beat', 'bravehearted', 'cave', 'lover', 'cage', 'lover', 'sage', 'make', 'twisted', 'spoon', 'spike', 'spice']",1
3205,"['heart', 'woman', 'indignity', 'sit']",0
3206,['isolation'],0
3207,"['mean', 'tell', 'glee', 'get', 'less', 'gleeful']",0
3208,"['awe', 'love', 'two', 'come', 'adventure', 'someday']",0
3209,"['ryan', 'murphy', 'create', 'different']",0
3210,"['open', 'mind', 'kind']",1
3211,"['less', 'sugar', 'fruit', 'less', 'soda', 'water', 'less', 'worry', 'sleep', 'less', 'word', 'action']",1
3212,"['jealous', 'cry', 'baby']",0
3213,"['yay', 'both', 'cancelled', 'melbourne', 'show', 'fanfuckingtastic', 'lose', 'day', 'pay', 'hotel', 'fee', 'happy', 'atm']",0
3214,"['even', 'paint', 'orange']",0
3215,"['might', 'pout', 'star', 'baker', 'tho']",0
3216,"['part', 'perfect', 'control', 'emotion', 'careful', 'sulky', 'around', 'anyone']",1
3217,"['honestly', 'know', 'unhappy', 'time', 'want', 'stop']",0
3218,"['cheerfulness', 'good', 'temper', 'spent', 'remain', 'ralph', 'waldo', 'emerson']",1
3219,"['brian', 'invite']",0
3220,"['houston', 'might', 'lose', 'coach', 'tomorrow', 'midnight']",0
3221,"['freak', 'hate', 'work', 'phone']",0
3222,"['brilliant', 'lol', 'hop', 'see', 'horse', 'tomorrow', 'cheer', 'smiling', 'face', 'mouth', 'with', '&', 'open', 'eyes']",1
3223,"['turn', 'surprised', 'late', 'work']",0
3224,"['nothing', 'entertain', 'frighten', 'try', 'desperately', 'get', 'attention']",0
3225,"['okay', 'ham', 'turkey', 'give', 'hair', 'ruffle', 'head', 'back', 'kitchen', 'set']",1
3226,"['republican', 'namely', 'graham', 'flake', 'passe', 'others', 'safe', 'wrath', 'hence', 'hillary', 'honey', 'kiss', 'saw']",0
3227,"['life', 'become', 'concern', 'irrelevant', 'people', 'never', 'know']",0
3228,"['sam', 'dyson', 'probably', 'flashback', 'right']",0
3229,"['longer', 'echo', 'light', 'sit', 'cold']",0
3230,"['worship', 'foot', 'where', 'wrath', 'mercy', 'meet', 'and', 'guilty', 'world', 'wash', 'love', 'pure', 'stream', 'graham', 'kendrick']",1
3231,"['think', 'date', 'guy', 'megaphone', 'xxx', 'number', 'kirstein']",0
3232,"['tesco', 'cant', 'visa', 'electron', 'accept', 'line']",0
3233,"['bed', 'floor', 'last', 'curtain', 'hah', 'tried', 'sound', 'happy', 'cheery', 'really']",0
3234,"['account', 'poor', 'first', 'half', 'start', 'showboating', 'game', 'safe']",0
3235,"['gosh', 'attack', 'turn', 'attack', 'fuck', 'ugly']",0
3236,"['sulk', 'peace', 'joy', 'face', 'tears', 'of', 'with']",0
3237,"['cat', 'wow']",0
3238,"['wish', 'rich', 'dint', 'get', 'morning']",0
3239,"['eric', 'help', 'laugh', 'though', 'make', 'wince', 'pain', 'hurt', 'lot', 'want', 'sit', 'somewhere']",0
3240,"['good', 'morning', 'joyful', 'people', 'choose', 'happiness', 'great', 'day', 'today']",1
3241,"['time', 'hit', 'library', 'lovely', 'pile', 'book', 'reservation', 'collect', 'morning']",1
3242,"['want', 'body', 'look', 'certain', 'way', 'eats', 'cooky', 'mac', 'cheese', 'kitchen', 'sink', 'small', 'neighbor', 'child']",0
3243,"['verify', 'fossil', 'type', 'way']",0
3244,"['hun', 'like', 'box', 'coffee', 'revel']",0
3245,"['donald', 'trump', 'white', 'house']",0
3246,"['let', 'know']",0
3247,"['good', 'job', 'say', 'could']",1
3248,"['dammit', 'way', 'lol', 'steam', 'face', 'with', 'from', 'nose']",0
3249,"['gabriel', 'would', 'eventually', 'start', 'frown', 'gain', 'consciousness', 'apparently', 'really', 'painful', 'tear', 'form']",0
3250,"['know', 'mourn', 'loss', 'stitch', 'great', 'escape', 'see', 'kind', 'cost', 'cutting', 'park', 'really', 'care']",0
3251,"['miranda', 'tell', 'shut', 'sing', 'along', 'glee']",0
3252,"['read', 'article', 'people', 'rage', 'horrible', 'cybernats', 'get']",0
3253,"['another', 'day', 'another', 'flight', 'swear', 'last', 'ever', 'flight', 'take', 'love', 'fly', 'see-no-evil', 'monkey']",0
3254,"['movie', 'good', 'time', 'whilst', 'young', 'still', 'enjoy', 'shy', 'ethan', 'hawk', 'joy', 'face', 'tears', 'of', 'with']",1
3255,"['gateway', 'burford', 'today', 'home', 'never', 'excite']",1
3256,"['baggy', 'color', 'nice', 'even', 'tho', 'might', 'take', 'offense', 'word', 'lol']",1
3257,"['elliot', 'friedman', 'please', 'stop', 'talk', 'clueless', 'see', 'ball', 'since', 'kick-off']",0
3258,"['shy', 'person']",0
3259,"['like', 'really', 'fuck', 'ask']",0
3260,"['god', 'physically', 'weak', 'whole', 'day', 'much', 'shaking']",0
3261,['allows'],0
3262,['contact'],0
3263,"['although', 'best', 'semester', 'far', 'also', 'depress', 'constantly', 'remind', 'meant', 'greatness']",0
3264,"['fury', 'patience', 'conversation', 'red', 'blue', 'sparkles', 'heart']",0
3265,"['provide', 'customer', 'equipment', 'deliver', 'speed', 'internet', 'service', 'charge']",0
3266,"['sober', 'day', 'mao']",1
3267,"['make', 'happy', 'sparkles']",1
3268,"['broadband', 'shock', 'regret', 'signing']",0
3269,"['see', 'end', 'nin', 'bitter', 'tragedy', 'give', 'spend', 'and', 'give', 'nothing', 'back']",0
3270,"['black', 'people', 'still', 'fight', 'recognize', 'human', 'being']",0
3271,"['laurel', 'hearty', 'handshake']",1
3272,"['ding', 'wear', 'look', 'man', 'find', 'arch', 'enemy', 'bed', 'missus']",0
3273,"['watch', 'sugary', 'hull', 'shit', 'sahara']",1
3274,"['honour', 'take', 'role', 'joyous', 'day', 'hopefully', 'fuck']",1
3275,"['edit', 'father', 'bride', 'speech', 'minute', 'tell', 'wrap', 'minute']",0
3276,"['get', 'see', 'playing', 'tonight']",0
3277,"['know', 'much', 'mind', 'find', 'clean', 'stove', 'kitchen', 'almost']",0
3278,"['away', 'want', 'see', 'hurt', 'change', 'heart', 'mind', 'really', 'option']",0
3279,"['understand', 'fear', 'factor', 'support', 'company', 'want', 'reduce', 'status', 'needy', 'satellite']",0
3280,"['pastor', 'foot', 'away', 'shoot', 'victim', 'protest', 'say', 'skeptical', 'official', 'story']",0
3281,"['bad', 'week', 'ever', 'cant', 'even', 'home', 'yet', 'sulk', 'bed']",0
3282,"['first', 'time', 'slough', 'check', 'new', 'station', 'floor']",0
3283,"['walked', 'mile', 'today', 'walk', 'since', 'get', 'back', 'work', 'tomorrow', 'hop', 'okay']",1
3284,"['worry', 'type', 'email', 'simon', 'draft', 'attach']",0
3285,"['happy', 'happppyyyyyy', 'happppppyyyyy', 'haaapppyyyy', 'birthday', 'best', 'friend', 'love', 'lot', 'popper', 'heart', 'sparkling', 'ball', 'confetti', 'party']",0
3286,"['alex', 'growl', 'joy', 'face', 'tears', 'of', 'with']",0
3287,"['let', 'get', 'astro', 'game', 'already', 'need', 'attendance', 'cheer', 'victory']",0
3288,"['sushi', 'spot', 'toby', 'abu', 'mask', 'hung', 'wall', 'behind', 'start', 'even', 'tho', 'eat', 'seafood']",1
3289,"['snap', 'music', 'keep', 'run', 'traffic']",0
3290,"['nato', 'nod', 'also', 'like', 'tha', 'band', 'also', 'frown', 'band', 'papa', 'roach', 'concert']",0
3291,"['belittle', 'kitty', 'straight', 'service', 'provoke', 'lift', 'aboard', 'wycelv']",0
3292,"['make', 'heart', 'shake', 'bend', 'break']",0
3293,"['night', 'depression', 'win']",0
3294,"['love', 'matthew', 'parris', 'political', 'rage', 'good']",1
3295,"['happy', 'birthday', 'jin', 'young']",0
3296,"['hurt', 'much', 'eat', 'read', 'somewhere', 'marshmallow', 'good', 'soft', 'irritate']",0
3297,"['sadly', 'mistaken', 'think', 'make', 'tweet', 'isolated', 'comment', 'random', 'twitter', 'user']",0
3298,"['mets', 'know', 'give', 'someone', 'anxiety']",0
3299,"['offend', 'lie', 'alexandria', 'goddard', 'mean', 'deric', 'friend', 'anything', 'else', 'purely', 'fish', 'edition']",0
3300,"['hopefully', 'next', 'time', 'play', 'team', 'player', 'score', 'take', 'shirt', 'jump', 'away', 'end', 'purely', 'wind', 'joyless', 'cunt']",1
3301,"['wonder', 'kelvin', 'chris', 'smile', 'heart-eyes', 'with', 'smiling', 'face']",1
3302,"['ranger', 'celtic']",0
3303,"['plus', 'baby', 'day', 'christmas', 'gon', 'haunt', 'forever']",0
3304,"['man', 'ofthe', 'helicopter', 'say', 'look', 'like', 'bad', 'dude', 'problem', 'see', 'black', 'see', 'bad']",0
3305,"['exactly', 'say']",0
3306,"['get', 'back', 'see', 'burslem', 'amaze', 'face', 'still', 'hurt', 'laugh', 'much']",1
3307,"['timid', 'determine', 'version', 'rabid', 'beasts', 'beyond', 'land', 'growl', 'beneath', 'restrain', 'breath', 'rip']",0
3308,"['show', 'hundred', 'reason', 'cry', 'show', 'hundred', 'one', 'reason', 'in', 'wind', 'leaf', 'fluttering']",1
3309,"['stephen', 'king', 'never', 'speak', 'left', 'crush', 'publish', 'world']",0
3310,"['wonderful', 'see', 'show', 'token', 'man', 'uproarious', 'gleeful', 'important', 'uplifting', 'see']",0
3311,"['give', 'gas', 'hate', 'respect', 'rudeness']",0
3312,"['majority', 'client', 'family', 'partner', 'day', 'job', 'life', 'write', 'beautiful', 'book']",1
3313,"['great', 'tournament', 'chair', 'award']",0
3314,"['note', 'listen', 'endless', 'hilarity', 'tom', 'odell', 'radar', 'morning', 'joy', 'face', 'tears', 'of', 'with']",1
3315,"['today', 'drag']",0
3316,"['yay', 'both', 'cancelled', 'melbourne', 'show', 'fanfuckingtastic', 'lose', 'day', 'pay', 'hotel', 'fee', 'happy', 'atm']",0
3317,"['atlanta', 'rockies', 'back', 'combine', 'atrocious', 'team']",0
3318,"['always', 'say', 'best', 'time', 'life', 'close', 'store', 'depressing']",0
3319,"['tend', 'get', 'infection', 'the', 'frown', 'look', 'nit', 'must', 'hurt', 'damn']",0
3320,"['never', 'think', 'angry', 'oomph', 'loop', 'would', 'bogart']",0
3321,"['really', 'enjoy', 'episode', 'bite', 'gloomy', 'day', 'today', 'feel', 'sense', 'inspiration', 'listen']",1
3322,"['book', 'start', 'improve', 'relationship', 'tonight', 'take', 'journey', 'hit']",1
3323,"['get', 'copy', 'cut', 'upcoming', 'project', 'talk', 'yet']",0
3324,"['cold', 'with', 'sweat', 'face']",0
3325,"['hell', 'break', 'loose', 'charlotte']",0
3326,"['long', 'mourn']",0
3327,"['melissa', 'benoit', 'grant', 'austin', 'musical', 'crossover', 'episode', 'origin']",1
3328,"['love', 'love', 'love']",0
3329,"['though', 'lately', 'bad', 'depression', 'feel', 'like', 'body', 'like', 'take', 'little', 'get']",0
3330,"['might', 'donate', 'money', 'stop', 'shit', 'pessimist']",0
3331,"['block', 'everyone', 'everywhere', 'post', 'storm', 'think', 'everyone', 'aware', 'damn', 'rain', 'quit']",0
3332,"['every', 'time', 'new', 'anthony', 'weiner', 'revelation', 'break', 'bill', 'clinton', 'say', 'prayer', 'thanks', 'test', 'exist', 'heyday']",0
3333,"['happen', 'need', 'smoke']",0
3334,"['one', 'one', 'threaten', 'violence', 'paedophilia', 'support', 'constitution', 'violation', 'proposes']",0
3335,"['animosity', 'toward', 'hillary', 'come', 'conspiracy', 'theory', 'perception', 'animosity', 'toward', 'trump', 'base', 'say']",1
3336,"['suicidal', 'vet', 'psd', 'fuck', 'funny', 'let', 'hilarity', 'begin']",0
3337,"['fuck', 'suppose', 'lunch', 'dinner', 'money', 'work']",0
3338,"['sorry', 'burst', 'bubble', 'century', 'anymore', 'welcome', 'century']",1
3339,"['rather', 'someone', 'could', 'help', 'concern', 'cloud', 'green', 'eye', 'see', 'girl', 'alone', 'wood']",0
3340,"['shy', 'girl', 'lately', 'feel', 'like', 'everyone', 'thing', 'fit', 'anywhere', 'feel', 'lonely']",0
3341,"['know', 'pro', 'actively', 'playful', 'want', 'press', 'boob', 'face', 'tatenashi', 'say', 'though']",0
3342,"['honestly', 'offend']",0
3343,"['watch', 'favorite', 'youtubers', 'month', 'honestly', 'make', 'depression', 'much', 'bad']",0
3344,"['make', 'life', 'mission', 'discourage', 'anyone', 'use', 'rob', 'blind']",0
3345,"['misery', 'love', 'company', 'church', 'ought', 'place', 'find', 'none', 'pastor', 'kris', 'theobald']",1
3346,"['cell', 'hold', 'charge', 'crying', 'face']",0
3347,"['long', 'ago', 'shudder', 'think']",0
3348,"['remove', 'ideologically', 'bankrupt', 'opportunistic', 'establishment', 'burning', 'bridge', 'social', 'contract']",0
3349,"['great', 'time', 'skywalkers', 'open', 'gym', 'tonight', 'come', 'every', 'wednesday', 'hillsboro', 'train']",1
3350,"['nit', 'treat', 'viewer', 'watch', 'jana', 'simply', 'treat', 'soul', 'mind', 'thought', 'respect', 'hands', 'folded']",1
3351,"['well', 'duck', 'among', 'rank', 'agree', 'equally', 'outrage', 'black', 'youth', 'shoot', 'harare']",0
3352,"['two', 'old', 'boy', 'elate', 'toddler', 'terrify', 'pic', 'poor', 'little', 'face', 'peep', 'hole', 'basket']",0
3353,"['shit', 'hurt', 'heart', 'serious', 'sleepy', 'face']",0
3354,"['offer', 'gold', 'silver', 'say', 'nah']",0
3355,"['quinn', 'short', 'hair', 'make', 'sad']",0
3356,"['would', 'height', 'hilarity', 'fact', 'adult', 'swan', 'highly', 'likely', 'attack']",0
3357,"['bad', 'news', 'fam', 'life', 'still', 'hard', 'awful']",0
3358,"['fault', 'work', 'hard', 'stayed', 'course', 'eventually', 'pay', 'let', 'know', 'count']",1
3359,['revolt'],0
3360,"['still', 'respect', 'suppose', 'little', 'gleeful', 'day', 'take', 'good']",1
3361,"['dark', 'room', 'minute', 'fail', 'every', 'time', 'try', 'develop', 'photo', 'frustrate']",0
3362,"['another', 'joyful', 'encounter', 'tribe', 'castle', 'meet', 'mouchole', 'ogre', 'cook', 'want', 'know', 'download', 'game', 'find']",1
3363,"['ashamed', 'ally', 'pakistan', 'sacrifice', 'almost', 'civilian', 'side', 'war']",0
3364,"['sioux', 'valley', 'win', 'home', 'competitive', 'invite', 'score', 'dell', 'rapid', 'second']",0
3365,"['come', 'soon']",0
3366,"['interest', 'topic', 'even', 'sadness', 'low', 'mood']",0
3367,"['yeah', 'tonight', 'time', 'set']",0
3368,"['probably', 'irritate', 'shit', 'always', 'talk', 'could', 'probably', 'give', 'shit', 'lol', 'middle', 'tone', 'light', 'finger', 'skin']",0
3369,"['remember', 'tas', 'gamete', 'program', 'say', 'temper', 'tantrum', 'class', 'time', 'lol']",1
3370,"['texan', 'play', 'horrible', 'bad', 'play', 'call', 'bad', 'protection', 'ball', 'bad', 'coach', 'bad', 'defense', 'bad', 'overall', 'performance']",0
3371,"['ill', 'vip', 'ticket', 'wait', 'meet', 'never', 'meet', 'famous', 'person', 'admire']",1
